#ANNUAL SALINITY (unitless) at    0 meters depth
# 1 degree lat/lon grid
#Column definitions:
#1. Latitude (degrees,negative=south),
#2. Longitude (degrees,negative=west),
#3. Depth (meters),
#4. Objectively analyzed mean,
#5. statistical mean,
#6. standard deviation of statistical mean,
#7. standard error of statistical mean,
#8. objectively analyzed mean minus statistical mean,
#9. objectively analyzed mean minus objectively analyzed annual mean,
#10. number of grids with statistical means within radius of influence,
#11. number of data used to calculate statistical mean
-77.5,-173.5,0,34.189,34.032,0.181,0.074,-0.157,,123,6
-77.5,-172.5,0,34.171,34.084,0.208,0.104,-0.088,,121,4
-77.5,-171.5,0,34.158,34.340,0.137,0.079,0.182,,119,3
-77.5,-170.5,0,34.142,34.163,0.081,0.040,0.021,,115,4
-77.5,-169.5,0,34.129,34.235,,,0.106,,113,1
-77.5,-168.5,0,34.107,34.220,,,0.113,,110,1
-77.5,-167.5,0,34.099,34.225,0.175,0.124,0.126,,109,2
-77.5,-166.5,0,34.091,34.264,0.023,0.017,0.172,,106,2
-77.5,-165.5,0,34.100,34.270,,,0.170,,105,1
-77.5,-164.5,0,34.134,33.565,,,-0.569,,102,1
-77.5,-163.5,0,34.144,34.065,0.214,0.071,-0.080,,99,9
-77.5,-162.5,0,34.131,34.018,0.281,0.089,-0.113,,95,10
-77.5,-161.5,0,34.111,34.141,0.059,0.019,0.030,,90,10
-77.5,-160.5,0,34.089,34.006,0.262,0.066,-0.083,,85,16
-77.5,-159.5,0,34.063,34.034,0.146,0.041,-0.028,,82,13
-77.5,-158.5,0,34.042,34.009,0.247,0.078,-0.033,,79,10
-77.5,-66.5,0,34.607,,,,,,12,0
-77.5,-65.5,0,34.595,,,,,,13,0
-77.5,-64.5,0,34.566,,,,,,13,0
-77.5,-63.5,0,34.461,,,,,,15,0
-77.5,-62.5,0,34.378,,,,,,16,0
-77.5,-61.5,0,34.419,,,,,,17,0
-77.5,-60.5,0,34.435,,,,,,19,0
-77.5,-59.5,0,34.439,,,,,,21,0
-77.5,-58.5,0,34.445,,,,,,22,0
-77.5,-57.5,0,34.455,,,,,,25,0
-77.5,-56.5,0,34.464,,,,,,28,0
-77.5,-55.5,0,34.477,,,,,,29,0
-77.5,-54.5,0,34.479,,,,,,32,0
-77.5,-53.5,0,34.457,,,,,,35,0
-77.5,-52.5,0,34.449,,,,,,36,0
-77.5,-51.5,0,34.448,,,,,,36,0
-77.5,-50.5,0,34.442,,,,,,35,0
-77.5,-49.5,0,34.441,,,,,,37,0
-77.5,-48.5,0,34.429,34.560,,,0.131,,39,1
-77.5,-47.5,0,34.416,,,,,,41,0
-77.5,-46.5,0,34.401,,,,,,43,0
-77.5,-45.5,0,34.385,34.467,0.074,0.043,0.083,,43,3
-77.5,-44.5,0,34.367,34.477,0.227,0.131,0.109,,43,3
-77.5,-43.5,0,34.346,34.092,0.265,0.133,-0.254,,45,4
-77.5,-42.5,0,34.318,34.250,0.230,0.115,-0.069,,46,4
-77.5,-41.5,0,34.300,34.044,0.521,0.139,-0.257,,47,14
-77.5,-40.5,0,34.270,34.114,0.379,0.120,-0.156,,47,10
-77.5,-39.5,0,34.242,33.869,0.390,0.148,-0.373,,48,7
-77.5,-38.5,0,34.219,34.236,0.203,0.056,0.017,,47,13
-77.5,-37.5,0,34.210,34.000,0.140,0.063,-0.210,,47,5
-77.5,-36.5,0,34.192,33.736,0.878,0.207,-0.456,,48,18
-77.5,-35.5,0,34.171,34.016,0.242,0.065,-0.155,,48,14
-76.5,163.5,0,34.217,33.553,0.702,0.161,-0.664,,63,19
-76.5,164.5,0,34.270,34.098,0.462,0.079,-0.172,,69,34
-76.5,165.5,0,34.332,34.099,0.693,0.173,-0.233,,75,16
-76.5,166.5,0,34.346,33.947,0.496,0.103,-0.399,,81,23
-76.5,167.5,0,34.363,33.959,0.344,0.057,-0.404,,87,36
-76.5,168.5,0,34.392,34.451,0.215,0.020,0.060,,93,119
-76.5,169.5,0,34.412,34.451,0.203,0.024,0.039,,100,74
-76.5,170.5,0,34.398,34.508,0.110,0.018,0.110,,107,36
-76.5,171.5,0,34.386,34.506,0.122,0.027,0.120,,114,21
-76.5,172.5,0,34.376,34.504,0.163,0.029,0.128,,120,32
-76.5,173.5,0,34.368,34.404,0.133,0.025,0.035,,126,28
-76.5,174.5,0,34.360,34.459,0.082,0.017,0.099,,132,23
-76.5,175.5,0,34.352,34.389,0.075,0.010,0.038,,138,53
-76.5,176.5,0,34.342,34.425,0.060,0.010,0.083,,144,40
-76.5,177.5,0,34.331,34.471,0.081,0.015,0.140,,148,31
-76.5,178.5,0,34.318,34.478,0.138,0.031,0.161,,152,20
-76.5,179.5,0,34.301,34.351,0.130,0.027,0.050,,155,24
-76.5,-179.5,0,34.282,34.329,0.192,0.041,0.047,,154,22
-76.5,-178.5,0,34.261,34.234,0.130,0.016,-0.027,,153,65
-76.5,-177.5,0,34.240,34.242,0.160,0.017,0.002,,152,84
-76.5,-176.5,0,34.221,34.211,0.098,0.026,-0.010,,149,14
-76.5,-175.5,0,34.201,34.139,0.136,0.025,-0.062,,148,29
-76.5,-174.5,0,34.181,34.065,0.036,0.014,-0.116,,146,7
-76.5,-173.5,0,34.160,34.090,0.128,0.035,-0.070,,145,13
-76.5,-172.5,0,34.141,34.121,0.078,0.030,-0.019,,141,7
